id,word,explanation,char_count;;;;;;;;;;;;;;;;;;;;;;;;;
"480,cabik-cabik,""koyak-koyak, robek-robek, sobek-sobek, suwir-suwir (tentang benda-benda tipis seperti kain, kertas, daun): bajunya cabik-cabik"",11";;;;;;;;;;;;;;;;;;;;;;;;;
481,cabir,robek panjang;; (2) tawar (tentang hati, keberanian); (3) kurang ingat; lalai; lengah; (4) kurang (tidak) hemat;" boros: orang yang cabar tidak akan kaya"",5";;;;;;;;;;;;;;;;;;
482,cabuh,(dalam keadaan) kacau; koyak;;;;;;;;;;;;;;;;;;;;;;;;
484,cacil,arkais (tidak lazim) amat kecil (jika dibandingkan dengan pasangannya atau yang lainnya); rusuh;;;;;;;;;;;;;;;;;;;;;;;;
"485,cadel,""kurang sempurna mengucapkan kata-kata sehingga bunyi [r] dilafalkan [l], (msl kata raja diucapkan laja)";" tidak senonoh (melanggar kesopanan, kesusilaan): ia suka sekali berkata (berbuat) cabul"",5"; cabik,5;;;;;;;;;;;;;;;;;;;;;;;
"486,cadok,""tidak dapat melihat jauh"; terlalu kecil daripada pasangannya,5; heboh,5;;;;;;;;;;;;;;;;;;;;;;;
489,cahar,cair (terutama tentang tahi),5; pelat;;;;;;;;;;;;;;;;;;;;;;;;
490,caing-caing,cabik-cabik;" rabun (tentang mata): dia cantik, tetapi cadok"",5";;;;;;;;;;;;;;;;;;;;;;;;
491,cakep,dapat terangkul hingga kedua ujung tangannya bertemu,5;;" telor"",5";;;;;;;;;;;;;;;;;;;;;;;
"493,calar-balar,""cakar-balar"; koyak-koyak,11;;;;;;;;;;;;;;;;;;;;;;;;
494,camar,lahap;;;;;;;;;;;;;;;;;;;;;;;;;
505,capai,lelah; banyak baretnya (parutnya);;;;;;;;;;;;;;;;;;;;;;;;
507,capuk,bopeng; rakus;;;;;;;;;;;;;;;;;;;;;;;;
"508,caruk,""arkais (tidak lazim) lahap"; letih,5;" berbaret-baret, berparut-parut"",11";;;;;;;;;;;;;;;;;;;;;;;
"509,carut,""keji, kotor, cabul (tentang perkataan) luka bekas goresan"",5"; burik,5; sangat gemar,5;;;;;;;;;;;;;;;;;;;;;;;
511,caung,cekung pipinya (karena tidak bergigi atau karena kurus),5; rakus;;;;;;;;;;;;;;;;;;;;;;;;
512,cebol,pendek sekali (tentang tubuh);;;;;;;;;;;;;;;;;;;;;;;;;
"514,cekat,""(1) cepat mengerti";;" pajuh[mdr]verba (kata kerja) berkelahi satu lawan satu atau secara massal dengan menggunakan senjata tajam (celurit), dengan latar belakang wanita, dendam, dan sebagainya"",5";;;;;;;;;;;;;;;;;;;;;;;
515,cekel,kikir; katai,5;;;;;;;;;;;;;;;;;;;;;;;;
516,ceker,arkais (tidak lazim) kikir; pintar;;;;;;;;;;;;;;;;;;;;;;;;
518,cekuk,cekung,5; bakhil;;;;;;;;;;;;;;;;;;;;;;;;
520,celek,buta mata sebelah,5; pelit,5; cerdik: ia memang anak yang cekat , selalu siap menghadapi masalah; (2) cepat dan mahir melakukan sesuatu; gapah;" tangkas: sekarang ia menjadi tukang pangkas yang cekat"",5";;;;;;;;;;;;;;;;;;;;
526,celus,(1) dapat lolos (masuk) ke dalam lubang;; pelitberasal dari bahasa jawa nomina (kata benda) cantrik (murid pendeta),5;;;;;;;;;;;;;;;;;;;;;;;
"528,cemar,""(1) kotor";;;;;;;;;;;;;;;;;;;;;;;;;
"533,cemplang,""(1) kurang berasa (kurang asin, kurang sedap tentang makanan)"; (2) dapat lepas (seperti cincin di jari tangan),5;;;;;;;;;;;;;;;;;;;;;;;;
534,cempreng,berhubungan dengan bunyi yang tinggi dan tidak enak didengar,8; ternoda: udara menjadi cemar karena asap gas yang keluar dari cerobong asap pabrik itu;;;;;;;;;;;;;;;;;;;;;;;;
536,cenal-cenil,lenggak-lenggok (tentang gaya wanita),11; hambar: masakan yang kurang garam ini cemplang rasanya;;;;;;;;;;;;;;;;;;;;;;;;
"547,cepat,""(1) dalam waktu singkat dapat menempuh jarak cukup jauh (perjalanan, gerakan, kejadian, dan sebagainya) ";; (2) kiasan keji; cabul; mesum: perkataan yang cemar; (3) kiasan buruk (tentang nama baik);" tercela: karena perbuatan jahatnya, nama keluarganya menjadi cemar"",5";;;;;;;;;;;;;;;;;;;
"552,cerai-berai,""berpisah-pisah (berpecah-pecah, bubar) tidak keruan";; (2) kiasan kurang menarik;" kurang dapat dinikmati karena menyimpang dari kebiasaan dan sebagainya: pertunjukan wayang kulit dalam bahasa indonesia rasanya cemplang sebab tidak biasa"",8";;;;;;;;;;;;;;;;;;;;;;
553,cerap,acuh; laju;;;;;;;;;;;;;;;;;;;;;;;;
"561,cespleng,""cakapan (tidak baku) manjur (mujarab) sekali (tentang obat-obatan dan sebagainya) : obat ini betul-betul cespleng , sekali diminum penyakit akan hilang"",8"; bongkar-bangkir;;;;;;;;;;;;;;;;;;;;;;;;
"562,cetek,""dialek melayu jakarta (1) tidak jauh jaraknya dari permukaan ke dasar (tentang sungai, sumur, dan sebagainya) "; memperhatikan: kurang cerap; deras: ia berlari cepat; kejadian berlalu dengan cepat; (2) cekatan; tangkas: dia berhasil menangkap bola dengan cepat; (3) terdahulu (tentang arloji, jam) maju; mendahului: arloji itu cepat sepuluh menit; (4) dalam waktu singkat; lekas; segera: siapa cepat dia dapat, siapa yang lekas-lekas datang akan mendapat;" penyakitnya cepat baik"",5";;;;;;;;;;;;;;
564,cicik,jijik,5;; porak-parik;" berantakan"",11";;;;;;;;;;;;;;;;;;;;;;
"565,cilik,""kecil: ia seorang gadis cilik , usianya baru empat tahun"",5"; dangkal; tidak cerap,5;;;;;;;;;;;;;;;;;;;;;;;
568,cobar-cabir,koyak pada beberapa tempat;;;;;;;;;;;;;;;;;;;;;;;;;
"569,cocok,""(1) sama benar";; tohor;" (2) kiasan tidak mendalam (tentang pengetahuan dan sebagainya) "",5";;;;;;;;;;;;;;;;;;;;;;
570,comor,arkais (tidak lazim) kotor sekali; cabik-cabik,11;;;;;;;;;;;;;;;;;;;;;;;;
571,comot-comot,sangat kotor,11; tidak berlainan: pendapatnya cocok dengan pendapatku;;;;;;;;;;;;;;;;;;;;;;;;
578,corak-carik,banyak cariknya; comot,5;;;;;;;;;;;;;;;;;;;;;;;;
579,corot,terakhir,5;; (2) sepadan; sesuai: dia bebas mencari pekerjaan yang cocok dengan kecakapannya; (3) betul; tepat: ramalannya cocok; arlojimu tidak cocok; (4) berpatutan (dengan); berpadanan (dengan): warna sepatu ini cocok dengan baju yang kaupakai; perkataannya cocok dengan perbuatannya; (5) senang (suka) dengan; setuju di hati: kalau cocok , boleh tuan beli; (6) serasi; baik benar untuk: obat itu sudah diminumnya, tetapi tidak cocok; (7) setuju; sepakat; akur: ia minta berhenti sebab tidak cocok dengan atasannya; (8) kena benar; pas benar: kunci ini cocok juga untuk lemariku; (9) seimbang; sepadan: hadiah itu sudah cocok dengan jasanya; (10) memenuhi (syarat dan sebagainya) untuk; baik (layak) untuk: tanah ini sangat cocok untuk ditanami sayur-sayuran;" rumah ini hanya cocok untuk restoran"",5";;
586,culun,kecil: kotamadya cirebon bagaikan seorang gadis culun yang telah beranjak dewasa,5; koyak-koyak;;;;;;;;;;;;;;;;;;;;;;;;
"587,cumengkling,""nyaring atau lantang, tetapi empuk dan sedap didengar (tentang suara)"",11";;;;;;;;;;;;;;;;;;;;;;;;;
588,cumil,manis;; cabik-cabik,11;;;;;;;;;;;;;;;;;;;;;;;
590,cupai,lalai;;;;;;;;;;;;;;;;;;;;;;;;;
591,cupar,sangat pelit dan selalu mencampuri urusan dapur atau pekerjaan orang perempuan (tentang seorang laki-laki),5; menarik,5;;;;;;;;;;;;;;;;;;;;;;;;
592,curam,terjal dan dalam: jurang yang curam; lengah,5;;;;;;;;;;;;;;;;;;;;;;;;
596,cutel,tamat;;;;;;;;;;;;;;;;;;;;;;;;;
598,dag-dig-dug,berdebar-debar (tentang jantung) karena sangat ketakutan,11; tebing yang curam,5;;;;;;;;;;;;;;;;;;;;;;;;
"601,dakar,""(1) tetap tidak mau menurut (mengalah, menyerah)"; habis (tentang cerita dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;;
602,dakik,tidak dapat dibagi;;;;;;;;;;;;;;;;;;;;;;;;;
603,damai,tenteram; keras kepala; berakhir,5;;;;;;;;;;;;;;;;;;;;;;;
606,datar,berpermukaan rata; subtil;;;;;;;;;;;;;;;;;;;;;;;;
608,dayuh,sedih,5; tenang: betapa damai hati kami; tegar hati; (2) terlalu berani (tanpa perhitungan);" nekatlihat zakar"",5";;;;;;;;;;;;;;;;;;;;;
609,dayuk,terliuk,5; tidak turun naik; halus,5;;;;;;;;;;;;;;;;;;;;;;;
610,dayus,hina budi pekertinya,5;; (3) nomina (kata benda) keadaan tidak bermusuhan; rukun: penduduk kampung itu selalu hidup dengan damai; semuanya dapat diselesaikan secara damai,5;;;;;;;;;;;;;;;;;;;;;
611,debil,berdaya pikir rendah atau berkemampuan berpikir tidak lebih daripada daya pikir anak yang berumur 12 tahun,5;; tidak tinggi rendah; tidak berbukit-bukit: permukaan laut itu datar bagai cermin,5;;;;;;;;;;;;;;;;;;;;;;
"612,debus,""tidak dapat atau tidak kena (tentang jala ikan): kadang-kadang jalanya lekat, kadang-kadang debus"",5";;;;;;;;;;;;;;;;;;;;;;;;;
613,dedak,menaruh dendam;;;;;;;;;;;;;;;;;;;;;;;;;
"614,dedel,""retas (jahitan, kelim, dan sebagainya) "",5";;;;;;;;;;;;;;;;;;;;;;;;;
616,deduktif,bersifat deduksi,8; sakit hati: memang sudah lama aku dedak melihat tingkah lakumu selama ini,5;;;;;;;;;;;;;;;;;;;;;;;;
"617,defensif,""(1) bersikap bertahan: kesebelasan indonesia bermain defensif";;;;;;;;;;;;;;;;;;;;;;;;;
620,defisien,(1) kurang;;;;;;;;;;;;;;;;;;;;;;;;;
621,degap,arkais (tidak lazim) tegap;" (2) dipakai atau dimaksudkan untuk bertahan: ranjau, meriam penangkis serangan udara, dan sebagainya merupakan senjata defensif"",8";;;;;;;;;;;;;;;;;;;;;;;;
622,degeneratif,bersifat degenerasi,11; tidak sempurna;;;;;;;;;;;;;;;;;;;;;;;;
"625,dekat,""(1) pendek, tidak jauh (jarak atau antaranya): tinggalnya dekat dari sini"; gagah: penjaga gudang itu degap dan galak,5;;;;;;;;;;;;;;;;;;;;;;;;
"626,dekil,""dialek melayu jakarta sangat kotor";; (2) kurang baik,8;;;;;;;;;;;;;;;;;;;;;;;
629,delap,arkais (tidak lazim) suka meminta sesuatu kepada orang lain tanpa mempunyai rasa malu,5; (2) hampir: sudah dekat malam;;;;;;;;;;;;;;;;;;;;;;;;
634,demap,arkais (tidak lazim) gelojoh; berdaki;;;;;;;;;;;;;;;;;;;;;;;;
635,demen,cakapan (tidak baku) senang;; (3) berhampiran (dengan): rumahnya dekat rumah saya; (4) akrab; rapat (tentang hubungan persahabatan, persaudaraan, dan sebagainya) : pertemuan itu hanya dihadiri oleh sahabat dekat nya; dia itu masih saudara dekat saya;" (5) menjelang: ia baru pulang dekat dinihari"",5";;;;;;;;;;;;;;;;;;;
"636,demes,""pipih (tentang hidung)"; rakus,5;" kumal: baju itu sangat dekil , rupanya sudah lama tidak dicuci"",5";;;;;;;;;;;;;;;;;;;;;;;
648,despotik,berkaitan dengan despot,8; suka,5;;;;;;;;;;;;;;;;;;;;;;;;
653,diatonik,bertalian dengan tangga (skala) nada musik yang tiap oktafnya bernada delapan,8;" pesek: hidung demes , pipi tembam"",5";;;;;;;;;;;;;;;;;;;;;;;;
655,didaktis,bersifat mendidik: cerita-cerita fabel itu bersifat didaktis,8;;;;;;;;;;;;;;;;;;;;;;;;;
"656,diferensial,""bersangkutan dengan, menunjukkan, atau menghasilkan perbedaan";;;;;;;;;;;;;;;;;;;;;;;;;
658,dihedral,berhubungan dengan dua permukaan datar,8;;;;;;;;;;;;;;;;;;;;;;;;;
659,dihidroksil,berisi atau terdiri atas dua hidroksil,11;" diferensial semantis istilah linguistik alat yang dikembangkan oleh para ahli psikologi untuk mengukur makna yang diberikan oleh seorang informan kepada sebuah kata, misalnya si informan mendengar kata musik dan kemudian mencatat tanggapannya pada perangsang ini dengan memilih satu di antara adjektiva yang berlawanan, seperti gembira-sedih, keras-lembut, cepat-lambat"",11";;;;;;;;;;;;;;;;;;;;;;;;
661,diktatorial,secara diktator;;;;;;;;;;;;;;;;;;;;;;;;;
669,direk,cakapan (tidak baku) langsung,5;;;;;;;;;;;;;;;;;;;;;;;;;
677,dispareunia,istilah kedokteran (keadaan) rasa nyeri pada waktu bersanggama,11; bersifat diktator,11;;;;;;;;;;;;;;;;;;;;;;;;
"680,dobel,""cakapan (tidak baku) (1) rangkap dua: ikatannya harus dobel supaya kuat";;;;;;;;;;;;;;;;;;;;;;;;;
682,dogel,tidak berekor atau tidak berbulu (tentang ayam),5;;;;;;;;;;;;;;;;;;;;;;;;;
683,dogmatis,bersifat mengikuti atau menjabarkan suatu ajaran tanpa kritik sama sekali,8; (2) lipat dua: penghasilan kami sudah dobel daripada tahun yang lalu;;;;;;;;;;;;;;;;;;;;;;;;
684,dolak-dalik,selalu berubah-ubah;;;;;;;;;;;;;;;;;;;;;;;;;
685,domestik,(1) berhubungan dengan atau mengenai permasalahan dalam negeri: lapangan terbang itu khusus untuk melayani penerbangan domestik;; (3) dua sekaligus: bulan ini uang sekolah harus dibayar dobel; (4) kembar: saya tidak suka yang dobel seperti ini, saya ingin dua, tetapi berlainan; (5) bermain berpasangan;" bermain ganda: dalam pertandingan bulu tangkis hari ini, ia akan bermain dobel dengan pemain sekota asalnya"",5";;;;;;;;;;;;;;;;;;;;
689,donto,[sd] montok,5;;;;;;;;;;;;;;;;;;;;;;;;;
691,dower,berbibir tebal dan menonjol ke depan,5; selalu berpindah-pindah;;;;;;;;;;;;;;;;;;;;;;;;
692,doyan,cakapan (tidak baku) suka sekali; wisatawan domestik;;;;;;;;;;;;;;;;;;;;;;;;
694,dramatik,dramatis,8;" bodoh: dasar domot , sudah berulang-ulang diterangkan tetap saja tidak mengerti"",5"; tidak tetap; tidak teguh pendiriannya,11;;;;;;;;;;;;;;;;;;;;;;
695,dramatis,(1) mengenai drama;; (2) mengenai (bersifat) rumah tangga: membicarakan persoalan-persoalan domestik; (3) piaraan (tentang binatang); jinak: kuda sebagai binatang domestik sudah lama dipelihara orang untuk alat pengangkutan,8;;;;;;;;;;;;;;;;;;;;;
698,dugal,agak kurang ajar;;;;;;;;;;;;;;;;;;;;;;;;;
703,duplo,rangkap dua (tentang surat): surat itu diketik duplo,5; gemar sekali: kecil-kecil doyan merokok,5;;;;;;;;;;;;;;;;;;;;;;;;
706,dusta,tidak benar (tentang perkataan);;;;;;;;;;;;;;;;;;;;;;;;;
710,edukatif,(1) bersifat mendidik: kenakalan remaja perlu diatasi dengan tindakan edukatif; (2) bersifat drama,8;;;;;;;;;;;;;;;;;;;;;;;;
713,egalitarian,egaliter: sikap suku padang pasir yang egalitarian terasa cocok dengan visi masyarakat islam; nakal,5;;;;;;;;;;;;;;;;;;;;;;;;
714,egaliter,bersifat sama; tidak cerdas;;;;;;;;;;;;;;;;;;;;;;;;
715,egoistis,bersifat mementingkan diri sendiri;;;;;;;;;;;;;;;;;;;;;;;;;
721,ekologis,bersifat ekologi: menjamurnya gerakan-gerakan yang bermakna ekologis merupakan kendala bagi laju pertumbuhan ekonomi,8; bohong,5; bebal; bodoh,5;;;;;;;;;;;;;;;;;;;;;;
"722,ekonomis,""bersifat hati-hati dalam pengeluaran uang, penggunaan barang, bahasa, waktu"; (2) berkenaan dengan pendidikan: ia berkecimpung dalam bidang edukatif,8;;;;;;;;;;;;;;;;;;;;;;;;
"723,eksak,""pasti"; (2) penganut atau penganjur egalitarianisme,11;;;;;;;;;;;;;;;;;;;;;;;;
733,eksploratif,bersifat eksplorasi,11; sederajat,8;;;;;;;;;;;;;;;;;;;;;;;;
748,ekumenis,istilah agama kristen bersifat mewakili seluruh dunia kristen,8; bersifat egois,8;;;;;;;;;;;;;;;;;;;;;;;;
750,elektris,bersifat listrik;;;;;;;;;;;;;;;;;;;;;;;;;
757,embal,belum kering benar; tidak boros;;;;;;;;;;;;;;;;;;;;;;;;
"762,encer,""(1) cair";" tentu: hasil perkalian selalu eksak , tidak dapat diubah-ubah lagi"",5";;;;;;;;;;;;;;;;;;;;;;;;
765,endosentris,istilah linguistik (1) dikatakan tentang ungkapan yang maknanya berasal dari makna-makna konstituennya (dalam semantik);;" hemat"",8";;;;;;;;;;;;;;;;;;;;;;;
773,ensiform,berbentuk seperti pedang (msl daun gladiol),8;;;;;;;;;;;;;;;;;;;;;;;;;
778,episodik,bersifat (menurut) episode,8; disebabkan oleh listrik,8;;;;;;;;;;;;;;;;;;;;;;;;
"784,esensial,""perlu sekali"; lembap: tembakau itu harus dijemur sebab masih embal,5;;;;;;;;;;;;;;;;;;;;;;;;
"785,eskatologis,""mengenai hal-hal terakhir, seperti kematian, hari kiamat, kebangkitan"",11"; tidak kental: minum kopi encer;;;;;;;;;;;;;;;;;;;;;;;;
"786,esoteris,""bersifat khusus (rahasia, terbatas)"",8"; timpang;;;;;;;;;;;;;;;;;;;;;;;;
790,etnis,etnik,5; (2) berfungsi secara sintaktis dengan cara yang sama dengan pemadunya yang mana saja,11; (2) menjadi cair: mentega kalau dipanaskan encer; (3) bercampur air, tidak kental, atau sangat kurang sari patinya (tentang barang cair yang mengandung suatu zat): tambahkan sedikit air, supaya encer; (4) mudah mengerti; lekas menerima pelajaran; cerdas: anak ini memang encer otaknya; (5) sepele;" mudah: dia selalu menganggap encer lawannya"",5";;;;;;;;;;;;;;;;;
796,eutektik,istilah kimia mempunyai titik leleh lebih rendah daripada tiap-tiap komponennya (tentang logam campur atau larutan),8;; incut,5;;;;;;;;;;;;;;;;;;;;;;;
798,evolusioner,berangsur-angsur;;;;;;;;;;;;;;;;;;;;;;;;;
802,familier,cakapan (tidak baku) bersifat kekeluargaan; mendasar;;;;;;;;;;;;;;;;;;;;;;;;
806,farik,berbeda;;;;;;;;;;;;;;;;;;;;;;;;;
"808,fasih,""lancar, bersih, dan baik lafalnya (tentang berbahasa, bercakap-cakap, mengaji, dan sebagainya) : pada umur delapan tahun ia sudah tamat juz amma dan dapat mengaji dengan fasih";;" hakiki: gerak badan, udara segar, dan makanan bergizi adalah sesuatu yang esensial untuk pemeliharaan kesehatan badan"",8";;;;;;;;;;;;;;;;;;;;;;;
"809,fatal,""(1) mematikan";;;;;;;;;;;;;;;;;;;;;;;;;
815,feral,menjadi liar kembali (tentang binatang),5;;;;;;;;;;;;;;;;;;;;;;;;;
818,fibrokistik,istilah kedokteran adanya atau berkembangnya jaringan berserabut dan kista,11; sedikit demi sedikit: perubahan yang terjadi secara evolusioner itu ternyata lebih baik daripada yang terjadi secara revolusioner,11;;;;;;;;;;;;;;;;;;;;;;;;
821,filantropis,bersifat filantropi; akrab: pertemuan itu berlangsung dalam suasana familier,8;;;;;;;;;;;;;;;;;;;;;;;;
827,firdausi,berkenaan dengan taman firdaus,8; nyata bedanya,5;;;;;;;;;;;;;;;;;;;;;;;;
829,fisik,jasmaniah;" ia dapat berpidato dalam bahasa inggris dengan lancar dan fasih"",5";;;;;;;;;;;;;;;;;;;;;;;;
832,fitri,(1) berhubungan dengan fitrah (sifat asal); (2) tidak dapat diubah atau diperbaiki lagi (tentang kerusakan, kesalahan);;;;;;;;;;;;;;;;;;;;;;;;
837,fonis,istilah linguistik berkenaan dengan produksi bunyi atau bunyi bahasa,5;;;;;;;;;;;;;;;;;;;;;;;;;
839,formalistis,sangat ketat berpegang pada peraturan dan tata cara yang berlaku,11;; (3) menerima nasib (tidak dapat diubah lagi);" celaka"",5";;;;;;;;;;;;;;;;;;;;;;
845,fundamental,bersifat dasar (pokok); berdasarkan cinta kasih terhadap sesama manusia,11;;;;;;;;;;;;;;;;;;;;;;;;
847,fungistatik,bersifat menghambat pertumbuhan cendawan tanpa mematikannya,11;;;;;;;;;;;;;;;;;;;;;;;;;
849,gabah,gegabah,5; badaniah,5;;;;;;;;;;;;;;;;;;;;;;;;
850,gabas,tergesa-gesa; (2) berhubungan dengan berbuka puasa,5;;;;;;;;;;;;;;;;;;;;;;;;
851,gabuk,(1) hampa (tentang padi dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;;;
852,gaduh,rusuh dan gempar karena perkelahian (percekcokan dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;;;
"853,gaduk,""congkak"; mendasar: iman merupakan suatu hal yang sangat fundamental di dalam kehidupan manusia,11;;;;;;;;;;;;;;;;;;;;;;;;
"854,gadungan,""(1) palsu";;;;;;;;;;;;;;;;;;;;;;;;;
856,gafur,gafar,5;;;;;;;;;;;;;;;;;;;;;;;;;
857,gagah,(1) kuat; terburu-buru;;;;;;;;;;;;;;;;;;;;;;;;
858,gaguk,tergagap-gagap; (2) tidak dapat beranak;;;;;;;;;;;;;;;;;;;;;;;;
861,galvanis,berkenaan dengan galvanisasi,8; ribut; tergopoh-gopoh,5;;;;;;;;;;;;;;;;;;;;;;;
865,ganar,bingung; sombong; mandul,5;;;;;;;;;;;;;;;;;;;;;;;
866,ganas,(1) galak dan suka menyerang (melawan dan sebagainya) : buaya itu ganas sekali karena kelaparan; bukan yang sebenarnya (tentang orang yang menyamar sebagai polisi, pemimpin, dan sebagainya) ; huru-hara: yang membuat gaduh telah ditahan polisi sistem bagi hasil dalam usaha pertanian atau peternakan (biasanya separuh atau sepertiga dari hasil untuk penggaduh),5;;;;;;;;;;;;;;;;;;;;;;;
"868,ganggang,""gang.gang, ber.gang.gangverba (kata kerja) berdiang";;" angkuh: kakaknya gaduk , tetapi adiknya rendah hati"",5";;;;;;;;;;;;;;;;;;;;;;;
870,ganih,lihat genisberasal dari bahasa minangkabau putih (tentang kain),5; bertenaga: orang itu masih gagah meskipun usianya sudah lanjut;" (2) jadi-jadian (tentang manusia yang menjadi harimau dan sebagainya) : harimau gadungan"",8";;;;;;;;;;;;;;;;;;;;;;;
877,gapah-gopoh,tergesa-gesa; gugup,5;;;;;;;;;;;;;;;;;;;;;;;;
"878,garib,""jarang didapat (aneh, ganjil, luar biasa)";; (2) besar dan tegap serta kuat (tentang badan); (3) tampak mulia; megah: naik mobil dianggap lebih gagah daripada naik bus kota,5;;;;;;;;;;;;;;;;;;;;;
879,gasal,ganjil; hilang akal,5;;;;;;;;;;;;;;;;;;;;;;;;
"882,gatal,""(1) berasa sangat geli yang merangsang pada kulit tubuh (karena kutu dan sebagainya) : kepalaku gatal benar karena banyak ketombe"; (2) mudah menular (tentang penyakit dan sebagainya),5;;;;;;;;;;;;;;;;;;;;;;;;
"883,gawat,""(1) genting"; memanaskan diri (dekat api): karena tidak tahan udara dingin, ia ganggang dekat api unggun itunomina (kata benda) sela-sela di antara dua barang;;;;;;;;;;;;;;;;;;;;;;;;
889,gecer,gecar,5;;;;;;;;;;;;;;;;;;;;;;;;;
890,gedembal,gemuk; gopoh-gopoh,11; celah: ia mengintip dari ganggang pintu; (2) renggang; tidak rapat: persahabatan mereka semakin ganggangnomina (kata benda) aneka ragam jenis tanaman yang terdapat di pantai, terutama pantai berkarang dan berombak besar, digunakan sebagai sumber bahan makanan atau bahan lainnya;" algae"",8";;;;;;;;;;;;;;;;;;;;
891,gedempol,gedembal,8;" asing"",5";;;;;;;;;;;;;;;;;;;;;;;;
"894,gegai,""mudah lepas dan sebagainya"; tidak genap: bilangan gasal,5;;;;;;;;;;;;;;;;;;;;;;;;
895,gegar,guncang; (2) cakapan (tidak baku) mendatangkan perasaan gatal: ulat bulu itu gatal bila tersentuh;;;;;;;;;;;;;;;;;;;;;;;;
896,geger,riuh ramai tidak keruan; berbahaya: dengan beraksinya gerombolan bersenjata, situasi menjadi gawat;;;;;;;;;;;;;;;;;;;;;;;;
"899,gelenyar,""ge.le.nyar, meng.ge.le.nyarberasa sebagai digigit atau rasa kesemutan (tentang anggota badan)"",8";; (3) kiasan suka atau ingin bersetubuh (tentang perempuan); gasang: ia dicaci maki, dikatakan perempuan gatal;" (4) kiasan ingin sekali hendak berbuat sesuatu (memukul dan sebagainya) : tangannya gatal , hendak meninju kawannya"",5";;;;;;;;;;;;;;;;;;;;;
902,gelimbir,bergantung menggelepai (seperti pipi orang tua),8; kuat; (2) kritis; mengkhawatirkan; dekat kepada kematian: penderita itu sangat gawat keadaannya; (3) sulit;" terancam: waktu itu kompi pasukan kami berada dalam kedudukan paling gawat"",5";;;;;;;;;;;;;;;;;;;
903,gelintin,lekat;;;;;;;;;;;;;;;;;;;;;;;;;
909,gemar,suka sekali (akan): ia gemar akan makanan indonesia,5; tidak kuat buatannya (tentang perahu, rumah, dan sebagainya) ; tegap: tubuh mereka cukup gedembal,8;;;;;;;;;;;;;;;;;;;;;;;
910,gemas,(1) sangat jengkel (marah) dalam hati: saya sangat gemas pada anak itu karena selalu mengotori lantai; goyang;;;;;;;;;;;;;;;;;;;;;;;;
918,gemebyar,serba gebyar; gempar;" tidak kukuh"",5";;;;;;;;;;;;;;;;;;;;;;;
924,gemuntur,gemuruh,8;; gentar,5;;;;;;;;;;;;;;;;;;;;;;;
925,genap,(1) penuh;; heboh; ribut,5;;;;;;;;;;;;;;;;;;;;;;
